year;name;boxOfficeId;won;twitter_mentions
2007;Michael Clayton;michaelclayton;0;162
2007;No Country for Old Men;nocountryforoldmen;1;390
2007;There Will Be Blood;therewillbeblood;0;930
2007;The Bourne Ultimatum;bourneultimatum;1;6
2007;The Diving Bell and the Butterfly;divingbellandthebutterfly;0;40
2007;Into the Wild;intothewild;0;173
2007;No Country for Old Men;nocountryforoldmen;0;390
2007;There Will Be Blood;therewillbeblood;0;930
2007;Beaufort;beaufort;0;297
2007;The Counterfeiters;counterfeiters;1;2
2007;Katyn;;0;72
2007;Mongol;mongol;0;2073
2007;12;;0;1702582
2007;La Vie en Rose;lavieenrose;1;33
2007;Norbit;norbit;0;243
2007;Pirates of the Caribbean: At World's End;piratesofthecaribbean3;0;1017
2007;Atonement;atonement;0;2306
2007;Juno;juno;0;46221
2007;Michael Clayton;michaelclayton;0;162
2007;No Country for Old Men;nocountryforoldmen;1;390
2007;There Will Be Blood;therewillbeblood;0;930
2007;The Bourne Ultimatum;bourneultimatum;1;6
2007;No Country for Old Men;nocountryforoldmen;0;390
2007;Ratatouille;ratatouille;0;12194
2007;There Will Be Blood;therewillbeblood;0;930
2007;Transformers;transformers06;0;3887
2007;The Golden Compass;goldencompass;1;28
2007;Pirates of the Caribbean: At World's End;piratesofthecaribbean3;0;1017
2007;Transformers;transformers06;0;3887
2007;Atonement;atonement;0;2306
2007;Away from Her;awayfromher;0;82
2007;The Diving Bell and the Butterfly;divingbellandthebutterfly;0;40
2007;No Country for Old Men;nocountryforoldmen;1;390
2007;There Will Be Blood;therewillbeblood;0;930
2007;Juno;juno;1;46221
2007;Lars and the Real Girl;larsandtherealgirl;0;180
2007;Michael Clayton;michaelclayton;0;162
2007;Ratatouille;ratatouille;0;12194
2007;The Savages;savages;0;165
2008;The Visitor;visitor08;0;95
2008;Frost/Nixon;frostnixon;0;23
2008;Milk;milk;1;401610
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;0;586
2008;The Wrestler;wrestler;0;81
2008;Milk;milk;0;401610
2008;Tropic Thunder;tropicthunder;0;101
2008;Doubt;doubt;0;7715
2008;The Dark Knight;darkknight;1;3177
2008;Revolutionary Road;revolutionaryroad;0;111
2008;Rachel Getting Married;rachelgettingmarried;0;11
2008;Changeling;changeling08;0;130
2008;Frozen River;frozenriver;0;103
2008;Doubt;doubt;0;7715
2008;The Reader;reader;1;1155
2008;Doubt;doubt;0;7715
2008;Vicky Cristina Barcelona;vickycristinabarcelona;1;54
2008;Doubt;doubt;0;7715
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;0;586
2008;The Wrestler;wrestler;0;81
2008;Changeling;changeling08;0;130
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;1;586
2008;The Dark Knight;darkknight;0;3177
2008;The Duchess;duchess;0;976
2008;Revolutionary Road;revolutionaryroad;0;111
2008;Changeling;changeling08;0;130
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;0;586
2008;The Dark Knight;darkknight;0;3177
2008;The Reader;reader;0;1155
2008;Slumdog Millionaire;slumdogmillionaire;1;1263
2008;Australia;australia;0;67569
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;0;586
2008;The Duchess;duchess;1;976
2008;Milk;milk;0;401610
2008;Revolutionary Road;revolutionaryroad;0;111
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;0;586
2008;Frost/Nixon;frostnixon;0;23
2008;Milk;milk;0;401610
2008;The Reader;reader;0;1155
2008;Slumdog Millionaire;slumdogmillionaire;1;1263
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;0;586
2008;The Dark Knight;darkknight;0;3177
2008;Frost/Nixon;frostnixon;0;23
2008;Milk;milk;0;401610
2008;Slumdog Millionaire;slumdogmillionaire;1;1263
2008;The Baader Meinhof Complex;baadermeinhofcomplex;0;1
2008;The Class;class08;0;1316
2008;Departures;departures;1;200
2008;Revanche;revanche;0;116
2008;Waltz with Bashir;waltzwithbashir;0;2
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;1;586
2008;The Dark Knight;darkknight;0;3177
2008;Hellboy II: The Golden Army;hellboy2;0;11
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;0;586
2008;Frost/Nixon;frostnixon;0;23
2008;Milk;milk;0;401610
2008;The Reader;reader;0;1155
2008;Slumdog Millionaire;slumdogmillionaire;1;1263
2008;The Dark Knight;darkknight;1;3177
2008;Iron Man;ironman;0;5854
2008;Slumdog Millionaire;slumdogmillionaire;0;1263
2008;WALL-E;wall-e;0;1561
2008;Wanted;wanted;0;47459
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;1;586
2008;The Dark Knight;darkknight;0;3177
2008;Iron Man;ironman;0;5854
2008;The Curious Case of Benjamin Button;curiouscaseofbenjaminbutton;0;586
2008;Doubt;doubt;0;7715
2008;Frost/Nixon;frostnixon;0;23
2008;The Reader;reader;0;1155
2008;Slumdog Millionaire;slumdogmillionaire;1;1263
2008;Frozen River;frozenriver;0;103
2008;Happy-Go-Lucky;happygolucky;0;228
2008;In Bruges;inbruges;0;390
2008;Milk;milk;1;401610
2008;WALL-E;wall-e;0;1561
2009;Crazy Heart;crazyheart;1;48
2009;Up in the Air;upintheair;0;904
2009;A Single Man;singleman;0;61
2009;Invictus;eastwood09;0;901
2009;The Hurt Locker;hurtlocker;0;509
2009;Invictus;eastwood09;0;901
2009;The Messenger;messenger09;0;7626
2009;The Last Station;thelaststation;0;1
2009;The Lovely Bones;lovelybones;0;111
2009;Inglourious Basterds;inglouriousbasterds;1;1122
2009;The Blind Side;blindside;1;3350
2009;The Last Station;thelaststation;0;1
2009;An Education;aneducation;0;757
2009;Precious: Based on the Novel 'Push' by Sapphire;;0;7698
2009;Julie & Julia;julieandjulia;0;0
2009;Nine;nine;0;19038
2009;Up in the Air;upintheair;0;904
2009;Crazy Heart;crazyheart;0;48
2009;Up in the Air;upintheair;0;904
2009;Precious: Based on the Novel 'Push' by Sapphire;;1;7698
2009;Avatar;avatar;1;115769
2009;The Imaginarium of Doctor Parnassus;imaginariumofdoctorparnassus;0;32
2009;Nine;nine;0;19038
2009;Sherlock Holmes;sherlockholmes;0;1606
2009;The Young Victoria;youngvictoria;0;3
2009;Avatar;avatar;1;115769
2009;Harry Potter and the Half-Blood Prince;harrypotter6;0;24
2009;The Hurt Locker;hurtlocker;0;509
2009;Inglourious Basterds;inglouriousbasterds;0;1122
2009;The White Ribbon;whiteribbon;0;13
2009;Bright Star;brightstar;0;57
2009;Coco before Chanel;;0;1
2009;The Imaginarium of Doctor Parnassus;imaginariumofdoctorparnassus;0;32
2009;Nine;nine;0;19038
2009;The Young Victoria;youngvictoria;1;3
2009;Avatar;avatar;0;115769
2009;The Hurt Locker;hurtlocker;1;509
2009;Inglourious Basterds;inglouriousbasterds;0;1122
2009;Precious: Based on the Novel 'Push' by Sapphire;;0;7698
2009;Up in the Air;upintheair;0;904
2009;Avatar;avatar;0;115769
2009;District 9;district9;0;1649
2009;The Hurt Locker;hurtlocker;1;509
2009;Inglourious Basterds;inglouriousbasterds;0;1122
2009;Precious: Based on the Novel 'Push' by Sapphire;;0;7698
2009;Ajami;ajami;0;80
2009;The Milk of Sorrow;milkofsorrow;0;2
2009;A Prophet;;0;27
2009;The Secret in Their Eyes;secretintheireyes;1;23
2009;The White Ribbon;whiteribbon;0;13
2009;Il Divo;ildivo;0;126
2009;Star Trek;startrek11;1;4504
2009;The Young Victoria;youngvictoria;0;3
2009;Avatar;avatar;0;115769
2009;The Blind Side;blindside;0;3350
2009;District 9;district9;0;1649
2009;An Education;aneducation;0;757
2009;The Hurt Locker;hurtlocker;1;509
2009;Inglourious Basterds;inglouriousbasterds;0;1122
2009;Precious: Based on the Novel 'Push' by Sapphire;;0;7698
2009;A Serious Man;seriousman;0;736
2009;Up;up;0;11497943
2009;Up in the Air;upintheair;0;904
2009;Avatar;avatar;0;115769
2009;The Hurt Locker;hurtlocker;1;509
2009;Inglourious Basterds;inglouriousbasterds;0;1122
2009;Star Trek;startrek11;0;4504
2009;Up;up;0;11497943
2009;Avatar;avatar;1;115769
2009;District 9;district9;0;1649
2009;Star Trek;startrek11;0;4504
2009;District 9;district9;0;1649
2009;An Education;aneducation;0;757
2009;In the Loop;intheloop;0;70
2009;Precious: Based on the Novel 'Push' by Sapphire;;1;7698
2009;Up in the Air;upintheair;0;904
2009;The Hurt Locker;hurtlocker;1;509
2009;Inglourious Basterds;inglouriousbasterds;0;1122
2009;The Messenger;messenger09;0;7626
2009;A Serious Man;seriousman;0;736
2009;Up;up;0;11497943
2010;Biutiful;biutiful;0;41
2010;True Grit;truegrit2010;0;781
2010;The Social Network;socialnetwork;0;2390
2010;127 Hours;127hours;0;605
2010;The Fighter;fighter10;1;1509
2010;The Town;town10;0;631
2010;The Kids Are All Right;kidsareallright;0;187
2010;The Kids Are All Right;kidsareallright;0;187
2010;Rabbit Hole;rabbithole;0;178
2010;Black Swan;blackswan;1;5116
2010;Blue Valentine;bluevalentine;0;208
2010;The Fighter;fighter10;0;1509
2010;The Fighter;fighter10;1;1509
2010;True Grit;truegrit2010;0;781
2010;Animal Kingdom;animalkingdom;0;434
2010;Alice in Wonderland;;1;1199
2010;Harry Potter and the Deathly Hallows Part 1;harrypotter7;0;10
2010;Inception;inception;0;17990
2010;True Grit;truegrit2010;0;781
2010;Black Swan;blackswan;0;5116
2010;Inception;inception;1;17990
2010;The Social Network;socialnetwork;0;2390
2010;True Grit;truegrit2010;0;781
2010;Alice in Wonderland;;1;1199
2010;I Am Love;iamlove;0;13
2010;The Tempest;tempest10;0;80
2010;True Grit;truegrit2010;0;781
2010;Black Swan;blackswan;0;5116
2010;The Fighter;fighter10;0;1509
2010;The Social Network;socialnetwork;0;2390
2010;True Grit;truegrit2010;0;781
2010;Black Swan;blackswan;0;5116
2010;The Fighter;fighter10;0;1509
2010;127 Hours;127hours;0;605
2010;The Social Network;socialnetwork;1;2390
2010;Biutiful;biutiful;0;41
2010;Dogtooth;dogtooth;0;10
2010;In a Better World;inabetterworld;1;2
2010;Incendies;;0;16
2010;Outside the Law (Hors-la-loi);outsidethelaw;0;0
2010;The Way Back;wayback;0;61
2010;The Wolfman;wolfman;1;20
2010;Black Swan;blackswan;0;5116
2010;The Fighter;fighter10;0;1509
2010;Inception;inception;0;17990
2010;The Kids Are All Right;kidsareallright;0;187
2010;127 Hours;127hours;0;605
2010;The Social Network;socialnetwork;0;2390
2010;Toy Story 3;toystory3;0;12690
2010;True Grit;truegrit2010;0;781
2010;Inception;inception;1;17990
2010;Toy Story 3;toystory3;0;12690
2010;Tron: Legacy;;0;9220
2010;True Grit;truegrit2010;0;781
2010;Unstoppable;unstoppable;0;1848
2010;Alice in Wonderland;;0;1199
2010;Harry Potter and the Deathly Hallows Part 1;harrypotter7;0;10
2010;Hereafter;hereafter;0;3604
2010;Inception;inception;1;17990
2010;Iron Man 2;ironman2;0;183
2010;127 Hours;127hours;0;605
2010;The Social Network;socialnetwork;1;2390
2010;Toy Story 3;toystory3;0;12690
2010;True Grit;truegrit2010;0;781
2010;Another Year;anotheryear;0;1545
2010;The Fighter;fighter10;0;1509
2010;Inception;inception;0;17990
2010;The Kids Are All Right;kidsareallright;0;187
2011;A Better Life;abetterlife;0;79
2011;The Descendants;descendents;0;423
2011;The Artist;artist;1;5695
2011;Tinker Tailor Soldier Spy;;0;40
2011;Moneyball;moneyball;0;4207
2011;My Week with Marilyn;myweekwithmarilyn;0;8
2011;Moneyball;moneyball;0;4207
2011;Warrior;warrior10;0;29706
2011;Beginners;beginners;1;1688
2011;Extremely Loud & Incredibly Close;extremelyloud;0;0
2011;Albert Nobbs;albertnobbs;0;7
2011;The Help;help2011;0;4759
2011;The Girl with the Dragon Tattoo;girlwiththedragontattoo;0;71
2011;The Iron Lady;ironlady;1;113
2011;My Week with Marilyn;myweekwithmarilyn;0;8
2011;The Artist;artist;0;5695
2011;The Help;help2011;0;4759
2011;Bridesmaids;wiigapatow;0;11778
2011;Albert Nobbs;albertnobbs;0;7
2011;The Help;help2011;1;4759
2011;The Artist;artist;0;5695
2011;Harry Potter and the Deathly Hallows Part 2;harrypotter72;0;11
2011;Hugo;hugocabret;1;546912
2011;Midnight in Paris;midnightinparis;0;1533
2011;War Horse;warhorse;0;1929
2011;The Artist;artist;0;5695
2011;The Girl with the Dragon Tattoo;girlwiththedragontattoo;0;71
2011;Hugo;hugocabret;1;546912
2011;The Tree of Life;treeoflife;0;984
2011;War Horse;warhorse;0;1929
2011;Anonymous;anonymous;0;17100
2011;The Artist;artist;1;5695
2011;Hugo;hugocabret;0;546912
2011;Jane Eyre;janeeyre2011;0;132
2011;W.E.;wemadonna;0;644
2011;The Artist;artist;1;5695
2011;The Descendants;descendents;0;423
2011;Hugo;hugocabret;0;546912
2011;Midnight in Paris;midnightinparis;0;1533
2011;The Tree of Life;treeoflife;0;984
2011;The Artist;artist;0;5695
2011;The Descendants;descendents;0;423
2011;The Girl with the Dragon Tattoo;girlwiththedragontattoo;1;71
2011;Hugo;hugocabret;0;546912
2011;Moneyball;moneyball;0;4207
2011;Bullhead;bullhead;0;73
2011;Footnote;footnote;0;84
2011;In Darkness;indarkness;0;35
2011;Monsieur Lazhar;;0;0
2011;A Separation;aseperation;1;163
2011;Albert Nobbs;albertnobbs;0;7
2011;Harry Potter and the Deathly Hallows Part 2;harrypotter72;0;11
2011;The Iron Lady;ironlady;1;113
2011;The Artist;artist;1;5695
2011;The Descendants;descendents;0;423
2011;Extremely Loud & Incredibly Close;extremelyloud;0;0
2011;The Help;help2011;0;4759
2011;Hugo;hugocabret;0;546912
2011;Midnight in Paris;midnightinparis;0;1533
2011;Moneyball;moneyball;0;4207
2011;The Tree of Life;treeoflife;0;984
2011;War Horse;warhorse;0;1929
2011;Drive;;0;93170
2011;The Girl with the Dragon Tattoo;girlwiththedragontattoo;0;71
2011;Hugo;hugocabret;1;546912
2011;Transformers: Dark of the Moon;transformers3;0;3887
2011;War Horse;warhorse;0;1929
2011;Harry Potter and the Deathly Hallows Part 2;harrypotter72;0;11
2011;Hugo;hugocabret;1;546912
2011;Real Steel;realsteel;0;126
2011;Rise of the Planet of the Apes;riseoftheapes;0;59
2011;Transformers: Dark of the Moon;transformers3;0;3887
2011;The Descendants;descendents;1;423
2011;Hugo;hugocabret;0;546912
2011;The Ides of March;idesofmarch;0;32
2011;Moneyball;moneyball;0;4207
2011;Tinker Tailor Soldier Spy;;0;40
2011;The Artist;artist;0;5695
2011;Bridesmaids;wiigapatow;0;11778
2011;Margin Call;margincall;0;306
2011;Midnight in Paris;midnightinparis;1;1533
2011;A Separation;aseperation;0;163
2012;Silver Linings Playbook;silverliningsplaybook;0;5933
2012;Lincoln;lincoln;1;197808
2012;Les Misérables;;0;793
2012;The Master;themaster;0;1912
2012;Flight;flight;0;230549
2012;Argo;argo;0;89883
2012;Silver Linings Playbook;silverliningsplaybook;0;5933
2012;The Master;themaster;0;1912
2012;Lincoln;lincoln;0;197808
2012;Django Unchained;djangounchained;1;7904
2012;Zero Dark Thirty;binladen;0;3443
2012;Silver Linings Playbook;silverliningsplaybook;1;5933
2012;Amour;amour;0;172053
2012;Beasts of the Southern Wild;beastsofthesouthernwild;0;446
2012;The Impossible;impossible;0;367
2012;The Master;themaster;0;1912
2012;Lincoln;lincoln;0;197808
2012;Les Misérables;;1;793
2012;The Sessions;sixsessions;0;33
2012;Silver Linings Playbook;silverliningsplaybook;0;5933
2012;Anna Karenina;annakarenina2012;0;201
2012;Django Unchained;djangounchained;0;7904
2012;Life of Pi;lifeofpi;1;6915
2012;Lincoln;lincoln;0;197808
2012;Skyfall;bond23;0;975
2012;Anna Karenina;annakarenina2012;1;201
2012;Les Misérables;;0;793
2012;Lincoln;lincoln;0;197808
2012;Mirror Mirror;untitledsnowwhite;0;152
2012;Snow White and the Huntsman;snowwhiteandthehuntsman;0;55
2012;Amour;amour;0;172053
2012;Beasts of the Southern Wild;beastsofthesouthernwild;0;446
2012;Life of Pi;lifeofpi;1;6915
2012;Lincoln;lincoln;0;197808
2012;Silver Linings Playbook;silverliningsplaybook;0;5933
2012;Argo;argo;1;89883
2012;Life of Pi;lifeofpi;0;6915
2012;Lincoln;lincoln;0;197808
2012;Silver Linings Playbook;silverliningsplaybook;0;5933
2012;Zero Dark Thirty;binladen;0;3443
2012;Amour;amour;1;172053
2012;Kon-Tiki;kontiki;0;23
2012;No;;0;3997456
2012;A Royal Affair;aroyalaffair;0;5
2012;War Witch;warwitch;0;6
2012;Amour;amour;0;172053
2012;Argo;argo;1;89883
2012;Beasts of the Southern Wild;beastsofthesouthernwild;0;446
2012;Django Unchained;djangounchained;0;7904
2012;Les Misérables;;0;793
2012;Life of Pi;lifeofpi;0;6915
2012;Lincoln;lincoln;0;197808
2012;Silver Linings Playbook;silverliningsplaybook;0;5933
2012;Zero Dark Thirty;binladen;0;3443
2012;Argo;argo;0;89883
2012;Django Unchained;djangounchained;0;7904
2012;Life of Pi;lifeofpi;0;6915
2012;Skyfall;bond23;1;975
2012;Zero Dark Thirty;binladen;1;3443
2012;The Hobbit: An Unexpected Journey;hobbit;0;2567
2012;Life of Pi;lifeofpi;1;6915
2012;Prometheus;prometheus;0;902
2012;Snow White and the Huntsman;snowwhiteandthehuntsman;0;55
2012;Argo;argo;1;89883
2012;Beasts of the Southern Wild;beastsofthesouthernwild;0;446
2012;Life of Pi;lifeofpi;0;6915
2012;Lincoln;lincoln;0;197808
2012;Silver Linings Playbook;silverliningsplaybook;0;5933
2012;Amour;amour;0;172053
2012;Django Unchained;djangounchained;1;7904
2012;Flight;flight;0;230549
2012;Moonrise Kingdom;moonrisekingdom;0;1333
2012;Zero Dark Thirty;binladen;0;3443
2013;American Hustle;davido2013;0;10340
2013;Nebraska;nebraska;0;67289
2013;The Wolf of Wall Street;wolfofwallstreet;0;8258
2013;12 Years a Slave;twelveyearsaslave;0;6754
2013;Dallas Buyers Club;dallasbuyersclub;1;5456
2013;Captain Phillips;captainphillips;0;4956
2013;American Hustle;davido2013;0;10340
2013;12 Years a Slave;twelveyearsaslave;0;6754
2013;The Wolf of Wall Street;wolfofwallstreet;0;8258
2013;Dallas Buyers Club;dallasbuyersclub;1;5456
2013;American Hustle;davido2013;0;10340
2013;Blue Jasmine;bluejasmine;1;2448
2013;Gravity;gravity;0;98780
2013;Philomena;philomena;0;3316
2013;August: Osage County;augustosagecounty;0;80486
2013;Blue Jasmine;bluejasmine;0;2448
2013;American Hustle;davido2013;0;10340
2013;12 Years a Slave;twelveyearsaslave;1;6754
2013;August: Osage County;augustosagecounty;0;80486
2013;Nebraska;nebraska;0;67289
2013;The Grandmaster;grandmasters;0;58
2013;Gravity;gravity;1;98780
2013;Inside Llewyn Davis;insidellewyndavis;0;325
2013;Nebraska;nebraska;0;67289
2013;Prisoners;prisoners;0;1839
2013;American Hustle;davido2013;0;10340
2013;The Grandmaster;grandmasters;0;58
2013;The Great Gatsby;;1;2186
2013;The Invisible Woman;invisiblewoman;0;44
2013;12 Years a Slave;twelveyearsaslave;0;6754
2013;American Hustle;davido2013;0;10340
2013;Gravity;gravity;1;98780
2013;Nebraska;nebraska;0;67289
2013;12 Years a Slave;twelveyearsaslave;0;6754
2013;The Wolf of Wall Street;wolfofwallstreet;0;8258
2013;American Hustle;davido2013;0;10340
2013;Captain Phillips;captainphillips;0;4956
2013;Dallas Buyers Club;dallasbuyersclub;0;5456
2013;Gravity;gravity;1;98780
2013;12 Years a Slave;twelveyearsaslave;0;6754
2013;The Broken Circle Breakdown;;0;12
2013;The Great Beauty;greatbeauty;1;49
2013;The Hunt;hunt2013;0;877
2013;The Missing Picture;missingpicture;0;5
2013;Omar;omar;0;30354
2013;American Hustle;davido2013;0;10340
2013;Captain Phillips;captainphillips;0;4956
2013;Dallas Buyers Club;dallasbuyersclub;0;5456
2013;Gravity;gravity;0;98780
2013;Nebraska;nebraska;0;67289
2013;Philomena;philomena;0;3316
2013;12 Years a Slave;twelveyearsaslave;1;6754
2013;The Wolf of Wall Street;wolfofwallstreet;0;8258
2013;All Is Lost;allislost;0;72
2013;Captain Phillips;captainphillips;0;4956
2013;Gravity;gravity;1;98780
2013;The Hobbit: The Desolation of Smaug;hobbit2;0;2567
2013;Lone Survivor;lonesurvivor;0;726
2013;Gravity;gravity;1;98780
2013;The Hobbit: The Desolation of Smaug;hobbit2;0;2567
2013;Iron Man 3;ironman3;0;2107
2013;The Lone Ranger;loneranger;0;686
2013;Star Trek Into Darkness;startrek12;0;766
2013;Before Midnight;beforemidnight;0;275
2013;Captain Phillips;captainphillips;0;4956
2013;Philomena;philomena;0;3316
2013;12 Years a Slave;twelveyearsaslave;1;6754
2013;The Wolf of Wall Street;wolfofwallstreet;0;8258
2013;American Hustle;davido2013;0;10340
2013;Blue Jasmine;bluejasmine;0;2448
2013;Dallas Buyers Club;dallasbuyersclub;0;5456
2013;Nebraska;nebraska;0;67289
2014;Foxcatcher;foxcatcher;0;2247
2014;American Sniper;americansniper;0;14951
2014;The Imitation Game;imitationgame;0;3998
2014;Birdman or (The Unexpected Virtue of Ignorance);;0;81
2014;The Theory of Everything;theoryofeverything;1;2306
2014;The Judge;judge;0;512
2014;Boyhood;boyhood;0;9518
2014;Birdman or (The Unexpected Virtue of Ignorance);;0;81
2014;Foxcatcher;foxcatcher;0;2247
2014;Whiplash;whiplash;1;12179
2014;Two Days, One Night;twodaysonenight;0;71
2014;The Theory of Everything;theoryofeverything;0;2306
2014;Still Alice;stillalice;1;973
2014;Gone Girl;gonegirl;0;1697
2014;Wild;;0;74745
2014;Boyhood;boyhood;1;9518
2014;Wild;;0;74745
2014;The Imitation Game;imitationgame;0;3998
2014;Birdman or (The Unexpected Virtue of Ignorance);;0;81
2014;Into the Woods;intothewoods;0;645
2014;Birdman or (The Unexpected Virtue of Ignorance);;1;81
2014;The Grand Budapest Hotel;grandbudapesthotel;0;3452
2014;Ida;ida;0;13981
2014;Mr. Turner;mrturner;0;48
2014;Unbroken;unbroken;0;3462
2014;The Grand Budapest Hotel;grandbudapesthotel;1;3452
2014;Inherent Vice;inherentvice;0;347
2014;Into the Woods;intothewoods;0;645
2014;Maleficent;maleficient;0;7118
2014;Mr. Turner;mrturner;0;48
2014;Birdman or (The Unexpected Virtue of Ignorance);;1;81
2014;Boyhood;boyhood;0;9518
2014;Foxcatcher;foxcatcher;0;2247
2014;The Grand Budapest Hotel;grandbudapesthotel;0;3452
2014;The Imitation Game;imitationgame;0;3998
2014;American Sniper;americansniper;0;14951
2014;Boyhood;boyhood;0;9518
2014;The Grand Budapest Hotel;grandbudapesthotel;0;3452
2014;The Imitation Game;imitationgame;0;3998
2014;Whiplash;whiplash;1;12179
2014;Ida;ida;1;13981
2014;Leviathan;;0;585
2014;Tangerines;tangerines;0;30
2014;Timbuktu;timbuktu;0;230
2014;Wild Tales;wildtales;0;29
2014;American Sniper;americansniper;0;14951
2014;Birdman or (The Unexpected Virtue of Ignorance);;1;81
2014;Boyhood;boyhood;0;9518
2014;The Grand Budapest Hotel;grandbudapesthotel;0;3452
2014;The Imitation Game;imitationgame;0;3998
2014;Selma;selma;0;60781
2014;The Theory of Everything;theoryofeverything;0;2306
2014;Whiplash;whiplash;0;12179
2014;American Sniper;americansniper;1;14951
2014;Birdman or (The Unexpected Virtue of Ignorance);;0;81
2014;The Hobbit: The Battle of the Five Armies;hobbit3;0;2567
2014;Interstellar;interstellar;0;3828
2014;Unbroken;unbroken;0;3462
2014;Captain America: The Winter Soldier;marvel14b;0;3734
2014;Dawn of the Planet of the Apes;dawnoftheapes;0;343
2014;Guardians of the Galaxy;marvel2014a;0;1448
2014;Interstellar;interstellar;1;3828
2014;X-Men: Days of Future Past;xmen2014;0;5713
2014;American Sniper;americansniper;0;14951
2014;The Imitation Game;imitationgame;1;3998
2014;Inherent Vice;inherentvice;0;347
2014;The Theory of Everything;theoryofeverything;0;2306
2014;Whiplash;whiplash;0;12179
2014;Birdman or (The Unexpected Virtue of Ignorance);;1;81
2014;Boyhood;boyhood;0;9518
2014;Foxcatcher;foxcatcher;0;2247
2014;The Grand Budapest Hotel;grandbudapesthotel;0;3452
2014;Nightcrawler;nightcrawlers;0;4558
2013;Her;;0;10706784
2013;Her;;1;10706784
2001;Moulin Rouge;;0;6193
2001;Moulin Rouge;;0;6193
2001;Amélie;;0;1850
2001;Amélie;;0;1850
2002;Adaptation;;0;766